Code,Description,Scope,Area,MinLon,MinLat,MaxLon,MaxLat,LonCenter,LatCenter,Projection,OGCWKT,Proj4
EPSG:3020,EPSG Projection 3020 - RT90 5 gon V,"Topographic mapping, engineering survey, cadastre.",Sweden - 5 gon W,12.44,55.3,14.09,66.15,13.5582777777777,0,transverse_mercator,"PROJCS[""RT90 5 gon V"",GEOGCS[""RT90"",DATUM[""Rikets_koordinatsystem_1990"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6124""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4124""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",13.55827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3020""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=13.55827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3021,EPSG Projection 3021 - RT90 2.5 gon V,"(i) Medium and small scale mapping. (ii) Large scale (1:10,000 and greater) topographic mapping, engineering and cadastral survey.",Sweden - 2.5 gon W,14.09,56,16.94,68,15.8082777777777,0,transverse_mercator,"PROJCS[""RT90 2.5 gon V"",GEOGCS[""RT90"",DATUM[""Rikets_koordinatsystem_1990"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6124""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4124""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",15.80827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3021""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=15.80827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3022,EPSG Projection 3022 - RT90 0 gon,"Topographic mapping, engineering survey, cadastre.",Sweden - 0 gon,16.94,56.9,19.19,68.58,18.0582777777777,0,transverse_mercator,"PROJCS[""RT90 0 gon"",GEOGCS[""RT90"",DATUM[""Rikets_koordinatsystem_1990"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6124""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4124""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",18.05827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3022""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=18.05827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3023,EPSG Projection 3023 - RT90 2.5 gon O,"Topographic mapping, engineering survey, cadastre.",Sweden - 2.5 gon E,19.19,63.3,21.44,69.1,20.3082777777777,0,transverse_mercator,"PROJCS[""RT90 2.5 gon O"",GEOGCS[""RT90"",DATUM[""Rikets_koordinatsystem_1990"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6124""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4124""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",20.30827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3023""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=20.30827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3024,EPSG Projection 3024 - RT90 5 gon O,"Topographic mapping, engineering survey, cadastre.",Sweden - 5 gon E,21.44,64.33,24.18,68.72,22.5582777777777,0,transverse_mercator,"PROJCS[""RT90 5 gon O"",GEOGCS[""RT90"",DATUM[""Rikets_koordinatsystem_1990"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6124""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4124""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",22.55827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3024""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=22.55827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3025,EPSG Projection 3025 - RT38 7.5 gon V,"Topographic mapping, engineering survey, cadastre.",Sweden - 7.5 gon W,10.57,56.85,12.44,63.8,11.3082777777777,0,transverse_mercator,"PROJCS[""RT38 7.5 gon V"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",11.30827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3025""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=11.30827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3026,EPSG Projection 3026 - RT38 5 gon V,"Topographic mapping, engineering survey, cadastre.",Sweden - 5 gon W,12.44,55.3,14.09,66.15,13.5582777777777,0,transverse_mercator,"PROJCS[""RT38 5 gon V"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",13.55827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3026""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=13.55827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3027,EPSG Projection 3027 - RT38 2.5 gon V,"(i) Medium and small scale mapping. (ii) Large scale (1:10,000 and greater) topographic mapping, engineering and cadastral survey.",Sweden - 2.5 gon W,14.09,56,16.94,68,15.8082777777777,0,transverse_mercator,"PROJCS[""RT38 2.5 gon V"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",15.80827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3027""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=15.80827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3028,EPSG Projection 3028 - RT38 0 gon,"Topographic mapping, engineering survey, cadastre.",Sweden - 0 gon,16.94,56.9,19.19,68.58,18.0582777777777,0,transverse_mercator,"PROJCS[""RT38 0 gon"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",18.05827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3028""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=18.05827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3029,EPSG Projection 3029 - RT38 2.5 gon O,"Topographic mapping, engineering survey, cadastre.",Sweden - 2.5 gon E,19.19,63.3,21.44,69.1,20.3082777777777,0,transverse_mercator,"PROJCS[""RT38 2.5 gon O"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",20.30827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3029""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=20.30827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3030,EPSG Projection 3030 - RT38 5 gon O,"Topographic mapping, engineering survey, cadastre.",Sweden - 5 gon E,21.44,64.33,24.18,68.72,22.5582777777777,0,transverse_mercator,"PROJCS[""RT38 5 gon O"",GEOGCS[""RT38"",DATUM[""Stockholm_1938"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],AUTHORITY[""EPSG"",""6308""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4308""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",22.55827777777778],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3030""],AXIS[""Y"",EAST],AXIS[""X"",NORTH]]",+proj=tmerc +lat_0=0 +lon_0=22.55827777777778 +k=1 +x_0=1500000 +y_0=0 +ellps=bessel +units=m +no_defs 
EPSG:3031,EPSG Projection 3031 - WGS 84 / Antarctic Polar Stereographic,"Antarctic Digital Database and small scale (<1:1,000,000) studies and topographic mapping.",Antarctica,-180,-90,180,-60,0,-71,polar_stereographic,"PROJCS[""WGS 84 / Antarctic Polar Stereographic"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Polar_Stereographic""],PARAMETER[""latitude_of_origin"",-71],PARAMETER[""central_meridian"",0],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3031""],AXIS[""Easting"",UNKNOWN],AXIS[""Northing"",UNKNOWN]]",+proj=stere +lat_0=-90 +lat_ts=-71 +lon_0=0 +k=1 +x_0=0 +y_0=0 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
EPSG:3032,EPSG Projection 3032 - WGS 84 / Australian Antarctic Polar Stereographic,1,Antarctica - Australian sector,45,-90,160,-60,70,-71,polar_stereographic,"PROJCS[""WGS 84 / Australian Antarctic Polar Stereographic"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Polar_Stereographic""],PARAMETER[""latitude_of_origin"",-71],PARAMETER[""central_meridian"",70],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",6000000],PARAMETER[""false_northing"",6000000],AUTHORITY[""EPSG"",""3032""],AXIS[""Easting"",UNKNOWN],AXIS[""Northing"",UNKNOWN]]",+proj=stere +lat_0=-90 +lat_ts=-71 +lon_0=70 +k=1 +x_0=6000000 +y_0=6000000 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
EPSG:3033,EPSG Projection 3033 - WGS 84 / Australian Antarctic Lambert,Medium scale studies and topographic mapping.,Antarctica - Australian sector north of 80°S,45,-80,160,-60,70,-50,lambert_conformal_conic_2sp,"PROJCS[""WGS 84 / Australian Antarctic Lambert"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",-68.5],PARAMETER[""standard_parallel_2"",-74.5],PARAMETER[""latitude_of_origin"",-50],PARAMETER[""central_meridian"",70],PARAMETER[""false_easting"",6000000],PARAMETER[""false_northing"",6000000],AUTHORITY[""EPSG"",""3033""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=lcc +lat_1=-68.5 +lat_2=-74.5 +lat_0=-50 +lon_0=70 +x_0=6000000 +y_0=6000000 +ellps=WGS84 +datum=WGS84 +units=m +no_defs 
EPSG:3034,EPSG Projection 3034 - ETRS89 / ETRS-LCC,"Single CRS for all Europe. Used for conformal mapping at scales of 1:500,000 and smaller.",Europe - ETRS89,-10.67,34.5,31.55,71.05,10,52,lambert_conformal_conic_2sp,"PROJCS[""ETRS89 / ETRS-LCC"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",35],PARAMETER[""standard_parallel_2"",65],PARAMETER[""latitude_of_origin"",52],PARAMETER[""central_meridian"",10],PARAMETER[""false_easting"",4000000],PARAMETER[""false_northing"",2800000],AUTHORITY[""EPSG"",""3034""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=lcc +lat_1=35 +lat_2=65 +lat_0=52 +lon_0=10 +x_0=4000000 +y_0=2800000 +ellps=GRS80 +units=m +no_defs 
EPSG:3035,EPSG Projection 3035 - ETRS89 / ETRS-LAEA,Single CRS for all Europe. Used for statistical mapping at all scales and other purposes where true area representation is required.,Europe - ETRS89,-10.67,34.5,31.55,71.05,10,52,lambert_azimuthal_equal_area,"PROJCS[""ETRS89 / ETRS-LAEA"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Azimuthal_Equal_Area""],PARAMETER[""latitude_of_center"",52],PARAMETER[""longitude_of_center"",10],PARAMETER[""false_easting"",4321000],PARAMETER[""false_northing"",3210000],AUTHORITY[""EPSG"",""3035""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]",+proj=laea +lat_0=52 +lon_0=10 +x_0=4321000 +y_0=3210000 +ellps=GRS80 +units=m +no_defs 
EPSG:3036,EPSG Projection 3036 - Moznet / UTM zone 36S,Large and medium scale topographic mapping and engineering survey.,Mozambique - west of 36°E,30.23,-26.88,36,-11.4,33,0,transverse_mercator,"PROJCS[""Moznet / UTM zone 36S"",GEOGCS[""Moznet"",DATUM[""Moznet_ITRF94"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],TOWGS84[0,0,0,-0,-0,-0,0],AUTHORITY[""EPSG"",""6130""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4130""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",33],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],AUTHORITY[""EPSG"",""3036""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=36 +south +ellps=WGS84 +towgs84=0,0,0,-0,-0,-0,0 +units=m +no_defs "
EPSG:3037,EPSG Projection 3037 - Moznet / UTM zone 37S,Large and medium scale topographic mapping and engineering survey.,Mozambique - east of 36°E,36,-19,42,-9.56,39,0,transverse_mercator,"PROJCS[""Moznet / UTM zone 37S"",GEOGCS[""Moznet"",DATUM[""Moznet_ITRF94"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],TOWGS84[0,0,0,-0,-0,-0,0],AUTHORITY[""EPSG"",""6130""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4130""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",39],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],AUTHORITY[""EPSG"",""3037""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","+proj=utm +zone=37 +south +ellps=WGS84 +towgs84=0,0,0,-0,-0,-0,0 +units=m +no_defs "
EPSG:3038,EPSG Projection 3038 - ETRS89 / ETRS-TM26,"Zoned CRS covering all Europe. Used for conformal mapping at scales larger than 1:500,000.",Europe - 30°W to 24°W,-30,25.1,-24,65.8,-27,0,transverse_mercator,"PROJCS[""ETRS89 / ETRS-TM26"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-27],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3038""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=26 +ellps=GRS80 +units=m +no_defs 
EPSG:3039,EPSG Projection 3039 - ETRS89 / ETRS-TM27,"Zoned CRS covering all Europe. Used for conformal mapping at scales larger than 1:500,000.",Europe - 24°W to 18°W,-24,27.6,-18,66.5,-21,0,transverse_mercator,"PROJCS[""ETRS89 / ETRS-TM27"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-21],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3039""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=27 +ellps=GRS80 +units=m +no_defs 
EPSG:3040,EPSG Projection 3040 - ETRS89 / ETRS-TM28,"Zoned CRS covering all Europe. Used for conformal mapping at scales larger than 1:500,000.",Europe - 18°W to 12°W,-18,27.6,-12,66.55,-15,0,transverse_mercator,"PROJCS[""ETRS89 / ETRS-TM28"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-15],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3040""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=28 +ellps=GRS80 +units=m +no_defs 
EPSG:3041,EPSG Projection 3041 - ETRS89 / ETRS-TM29,"Zoned CRS covering all Europe. Used for conformal mapping at scales larger than 1:500,000.",Europe - 12°W to 6°W,-12,36,-6,62.33,-9,0,transverse_mercator,"PROJCS[""ETRS89 / ETRS-TM29"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-9],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3041""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=29 +ellps=GRS80 +units=m +no_defs 
EPSG:3042,EPSG Projection 3042 - ETRS89 / ETRS-TM30,"Zoned CRS covering all Europe. Used for conformal mapping at scales larger than 1:500,000.",Europe - 6°W to 0°W,-6,34.75,0,62.33,-3,0,transverse_mercator,"PROJCS[""ETRS89 / ETRS-TM30"",GEOGCS[""ETRS89"",DATUM[""European_Terrestrial_Reference_System_1989"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6258""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4258""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-3],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""3042""],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]",+proj=utm +zone=30 +ellps=GRS80 +units=m +no_defs 
